product,name,description,flowerydescription,availability,sku,price
pearl-rings-julia-ring-yellow-gold,Julia Ring - Yellow Gold,"Paspaley ring featuring a 9mm-10mm keshi baroque pearl set in 18kt yellow gold, with two white diamonds (0.03ct).","The Julia ring combines the organic appeal of a keshi baroque pearl, with the glimmer of beautiful white diamonds.

    	
		Paspaley ring featuring a 9mm-10mm keshi baroque pearl set in 18kt yellow gold, with two white diamonds (0.03ct).",In stock,SKU    DC00R02YKQ10,"AUD 1,980.00"
pearl-rings-keshi-eternity-ring-rose-gold,KESHI ETERNITY RING - ROSE GOLD,"Paspaley ring featuring a 10mm keshi baroque pearl set in 18kt rose gold, with 12 white diamonds (0.30ct).","This precious ring features a luminous keshi pearl and glistening white diamonds. The perfect ring to accompany your other Paspaley pieces.

    	
		Paspaley ring featuring a 10mm keshi baroque pearl set in 18kt rose gold, with 12 white diamonds (0.30ct).",In stock,SKU    DC11R10RKQ10,"AUD 3,880.00"
pearl-rings-keshi-eternity-ring-white-gold,Keshi Eternity Ring - White Gold,"Paspaley ring featuring a 10mm keshi baroque pearl set in 18kt white gold, with 12 white diamonds (0.30ct).","This precious ring features a luminous keshi pearl and glistening white diamonds. The perfect ring to accompany your other Paspaley pieces.

    	
		Paspaley ring featuring a 10mm keshi baroque pearl set in 18kt white gold, with 12 white diamonds (0.30ct).",In stock,SKU    C11R10WKQ10,"AUD 3,880.00"
pearl-rings-keshi-eternity-ring-yellow-gold,Keshi Eternity Ring - Yellow Gold,"Paspaley ring featuring a 10mm keshi baroque pearl set in 18kt yellow gold, with 12 white diamonds (0.30ct).","This precious ring features a luminous keshi pearl and glistening white diamonds. The perfect ring to accompany your other Paspaley pieces.

    	
		Paspaley ring featuring a 10mm keshi baroque pearl set in 18kt yellow gold, with 12 white diamonds (0.30ct).",In stock,SKU    C11R10YKQ10,"AUD 3,880.00"
pearl-rings-keshi-rope-ring-yellow-gold,Keshi Rope Ring - Yellow Gold,"Paspaley Keshi Rope Ring in 18kt yellow gold with one, 7mm Keshi baroque pearl.","Featuring a rare and luminous Keshi pearl, this piece is a statement in modern design. Inspired by the nautical nets used on our pearling ships, the playful rope design makes for an effortless addition to your fine jewellery collection and can be stacked with others in this collection.

    	
		Paspaley Keshi Rope Ring in 18kt yellow gold with one, 7mm Keshi baroque pearl.",In stock,SKU    DB20R10Y,"AUD 1,980.00"
pearl-rings-keshi-rope-stack-ring-yellow-gold,Keshi Rope Stack Ring - Yellow Gold,"Paspaley Rope Stack Ring, a combination of three rings in 18kt yellow gold with one, 7mm Keshi baroque pearl.","This combination features three rope rings, one with a rare luminous Keshi pearl – a statement in modern design. Created to be worn individually or stacked together, the design is inspired by the nautical nets used on our pearling ships.

    	
		Paspaley Rope Stack Ring, a combination of three rings in 18kt yellow gold with one, 7mm Keshi baroque pearl.",Out of stock,SKU    DB20R101112Y,AUD 0.00
pearl-rings-maxima-black-snake-ring-white-gold,Maxima Black Snake Ring - White Gold,"Paspaley ring featuring one 11mm round pearl set in 18kt white gold, with black mother-of-pearl and 57 white diamonds (0.60ct).","This ring delicately wraps around the finger, highlighting the pearl against the striking black mother-of-pearl trimmed with sparkling diamonds.

    	
		Paspaley ring featuring one 11mm round pearl set in 18kt white gold, with black mother-of-pearl and 57 white diamonds (0.60ct).",In stock,SKU    DW17R06WPR11,"AUD 7,480.00"
pearl-rings-maxima-ring-–-rose-gold,Maxima Ring – Rose Gold,"Paspaley ring with two Australian opals (1.50ct) and 44 white diamonds (0.50ct), set in 18kt rose gold.","Beautiful hand-carved opal is suspended from this ring exuding rainbow hues from every angle, with 44 white diamonds, all set in 18kt rose gold.

    	
		Paspaley ring with two Australian opals (1.50ct) and 44 white diamonds (0.50ct), set in 18kt rose gold.",In stock,SKU    DW18R05R,"AUD 5,980.00"
pearl-rings-maxima-ring-white-gold,Maxima Ring - White Gold,"Paspaley ring featuring mother-of-pearl set in 18kt white gold, with two white diamonds.","A single piece of hand carved mother-of-pearl is suspended from this ring, exuding rainbow hues from every angle.

    	
		Paspaley ring featuring mother-of-pearl set in 18kt white gold, with two white diamonds.",In stock,SKU    DW15R01W,"AUD 1,780.00"
pearl-rings-maxima-ring-yellow-gold,Maxima Ring - Yellow Gold,"Paspaley ring featuring mother-of-pearl set in 18kt yellow gold, with two white diamonds.","A single piece of hand carved mother-of-pearl is suspended from this ring, excuding with rainbow hues from every angle.

    	
		Paspaley ring featuring mother-of-pearl set in 18kt yellow gold, with two white diamonds.",In stock,SKU    DW15R01Y,"AUD 1,780.00"
pearl-rings-maxima-snake-ring-–-rose-gold,Maxima Snake Ring – Rose Gold,"Paspaley ring with one 11mm round pearl, two Australian opals (1.40ct) and 57 white diamonds (0.60ct), set in 18kt rose gold.","This ring delicately wraps around the finger, highlighting the pearl against the striking iridescent opal, rose gold and sparkling diamonds.

    	
		Paspaley ring with one 11mm round pearl, two Australian opals (1.40ct) and 57 white diamonds (0.60ct), set in 18kt rose gold.",In stock,SKU    DW18R06RPR11,"AUD 9,880.00"
pearl-rings-megisti-lapis-ring,MEGISTI LAPIS RING,"Paspaley Megisti ring featuring mother-of-pearl and lapis with 60 white diamonds (0.30ct), set in 18kt yellow gold.","Inspired by the natural geometry of the Kimberley region, this free-spirited flip ring rotates to showcase beautiful Paspaley mother-of-pearl on one side and lapis lazuli on the other.

    	
		Paspaley Megisti ring featuring mother-of-pearl and lapis with 60 white diamonds (0.30ct), set in 18kt yellow gold.",In stock,SKU    DA19R11Y,"AUD 5,980.00"
pearl-rings-megisti-pink-opal-cocktail-ring,Megisti Pink Opal Cocktail Ring,"Paspaley Megisti ring featuring a 4mm keshi pearl, set in 18kt yellow gold with mother-of-pearl, pink opal and 162 white diamonds (0.95ct).","The Megisti cocktail ring is reversible, to showcase either Paspaley mother-of-pearl or pink opal. Reminiscent of a water droplet on a rocky shore, a small keshi pearl sits nestled amid the faceted gemstones.

    	
		Paspaley Megisti ring featuring a 4mm keshi pearl, set in 18kt yellow gold with mother-of-pearl, pink opal and 162 white diamonds (0.95ct).",In stock,SKU    DA19R34Y,"AUD 19,800.00"
pearl-rings-megisti-pink-opal-ring,MEGISTI PINK OPAL RING,"Paspaley Megisti ring featuring mother-of-pearl and pink opal with 60 white diamonds (0.30ct), set in 18kt yellow gold.","Inspired by the natural geometry of the Kimberley region, this free-spirited flip ring rotates to showcase beautiful Paspaley mother-of-pearl on one side and pink opal on the other.

    	
		Paspaley Megisti ring featuring mother-of-pearl and pink opal with 60 white diamonds (0.30ct), set in 18kt yellow gold.",In stock,SKU    DA19R31Y,"AUD 5,980.00"
pearl-rings-megisti-turquoise-cocktail-ring,MEGISTI TURQUOISE COCKTAIL RING,"Paspaley Megisti ring featuring a 4mm keshi pearl, set in 18kt white gold with mother-of-pearl, turquoise and 162 white diamonds (0.95ct).","The Megisti cocktail ring is reversible, to showcase either Paspaley mother-of-pearl or turquoise. Reminiscent of a water droplet on a rocky shore, a small keshi pearl sits nestled amid the faceted gemstones.

    	
		Paspaley Megisti ring featuring a 4mm keshi pearl, set in 18kt white gold with mother-of-pearl, turquoise and 162 white diamonds (0.95ct).",In stock,SKU    DA19R24W,"AUD 24,800.00"
pearl-rings-megisti-turquoise-ring,MEGISTI TURQUOISE RING,"Paspaley Megisti ring featuring mother-of-pearl and turquoise with 60 white diamonds (0.30ct), set in 18kt white gold.","Inspired by the natural geometry of the Kimberley region, this free-spirited flip ring rotates to showcase beautiful Paspaley mother-of-pearl on one side and turquoise on the other.

    	
		Paspaley Megisti ring featuring mother-of-pearl and turquoise with 60 white diamonds (0.30ct), set in 18kt white gold.",In stock,SKU    DA19R21W,"AUD 5,980.00"
pearl-rings-monsoon-large-button-ring-white-gold,Monsoon Large Button Ring - White Gold,Paspaley Monsoon Ring in 750 White Gold with a 15mm Button Australian South Sea Pearl and White Diamonds.,"The Monsoon ring features our signature petal design. Available in yellow and white gold, each cocktail ring holds a gem-quality 15mm Paspaley pearl.

    	
		Paspaley Monsoon Ring in 750 White Gold with a 15mm Button Australian South Sea Pearl and White Diamonds.",In stock,SKU    DY18R02WPB15,"AUD 19,800.00"
pearl-rings-monsoon-large-button-ring-yellow-gold,Monsoon Large Button Ring - Yellow Gold,Paspaley Monsoon Ring in 750 Yellow Gold with a 15mm Button Australian South Sea Pearl and White Diamonds.,"The Monsoon ring features our signature petal design. Available in yellow and white gold, each cocktail ring holds a gem-quality 15mm Paspaley pearl.

    	
		Paspaley Monsoon Ring in 750 Yellow Gold with a 15mm Button Australian South Sea Pearl and White Diamonds.",In stock,SKU    DY18R02YPB15,"AUD 19,800.00"
pearl-rings-monsoon-wildflower-ring-yellow-gold,Monsoon Wildflower Ring - Yellow Gold,"Paspaley Monsoon ring featuring 2, 5-11mm keshi baroque Australian South Sea pearls set in 18kt yellow gold, with 108 yellow diamonds and 36 white diamonds (2.10ct).","This handcrafted, limited edition ring features sparkling white and yellow diamonds, along with two exceptionally rare Paspaley keshi pearls.

    	
		Paspaley Monsoon ring featuring 2, 5-11mm keshi baroque Australian South Sea pearls set in 18kt yellow gold, with 108 yellow diamonds and 36 white diamonds (2.10ct).",In stock,SKU    Y18R06YKQ11,"AUD 26,800.00"
pearl-rings-monsoon-wrap-ring-white-gold,Monsoon Wrap Ring - White Gold,Paspaley Monsoon Ring in 750 White Gold with a 9mm Oval Australian South Sea Pearl and 69 White Diamonds (0.72ct).,"Drawing upon our signature petal design, the Monsoon wrap ring houses a beautiful Paspaley pearl.

    	
		Paspaley Monsoon Ring in 750 White Gold with a 9mm Oval Australian South Sea Pearl and 69 White Diamonds (0.72ct).",In stock,SKU    DY18R01WPO09,"AUD 7,280.00"
pearl-rings-monsoon-wrap-ring-yellow-gold,Monsoon Wrap Ring - Yellow Gold,Paspaley Monsoon Ring in 750 Yellow Gold with a 9mm Oval Australian South Sea Pearl and 69 White Diamonds (0.72ct).,"Drawing upon our signature petal design, the Monsoon wrap ring houses a beautiful Paspaley pearl.

    	
		Paspaley Monsoon Ring in 750 Yellow Gold with a 9mm Oval Australian South Sea Pearl and 69 White Diamonds (0.72ct).",In stock,SKU    DY18R01YPO09,"AUD 7,280.00"
pearl-rings-pave-bella-ring-white-gold,Pave Bella Ring - White Gold,"Paspaley ring featuring an 11mm round pearl set in 18kt white gold, with 74 white diamonds (0.61ct).","A timeless statement for every day – the Pavé Bella Ring features a luminous round Paspaley pearl, elegantly framed by a glimmering set of pavé diamonds on a white gold band.

    	
		Paspaley ring featuring an 11mm round pearl set in 18kt white gold, with 74 white diamonds (0.61ct).",In stock,SKU    C00R03WPR11,"AUD 6,480.00"
pearl-rings-pave-bella-ring-yellow-gold,Pave Bella Ring - Yellow Gold,"Paspaley ring featuring an 11mm round pearl set in 18kt yellow gold, with 74 white diamonds (0.61ct).","A timeless statement for every day – the Pavé Bella Ring features a luminous round Paspaley pearl, elegantly framed by a glimmering set of pavé diamonds on a yellow gold band.

    	
		Paspaley ring featuring an 11mm round pearl set in 18kt yellow gold, with 74 white diamonds (0.61ct).",In stock,SKU    C00R03YPR11,"AUD 6,480.00"
pearl-rings-pavé-cherish-ring-white-gold,Pavé Cherish Ring - White Gold,"Paspaley ring featuring a 10mm round pearl set in 18kt white gold, with 40 white diamonds (0.20ct).","This ring sees a single round pearl framed by petals of sparkling white diamonds.

    	
		Paspaley ring featuring a 10mm round pearl set in 18kt white gold, with 40 white diamonds (0.20ct).",In stock,SKU    C11R08WPR10,"AUD 4,880.00"
pearl-rings-pave-cherish-ring-yellow-gold,Pave Cherish Ring - Yellow Gold,"Paspaley ring featuring a 10mm round pearl set in 18kt yellow gold, with 40 white diamonds (0.20ct).","This ring sees a single round pearl framed by petals of sparkling white diamonds.

    	
		Paspaley ring featuring a 10mm round pearl set in 18kt yellow gold, with 40 white diamonds (0.20ct).",In stock,SKU    C11R08YPR10,"AUD 4,880.00"
pearl-rings-rockpool-ring-white-gold,Rockpool Ring - White Gold,"Paspaley ring featuring one, 11mm round pearl set in 18kt white gold, with 112 white diamonds (0.35ct).","A statement in style featuring a single, luminous Paspaley pearl sits atop a stunning white gold band, set with sparkling pave set diamonds.

    	
		Paspaley ring featuring one, 11mm round pearl set in 18kt white gold, with 112 white diamonds (0.35ct).",In stock,SKU    DX17R10WPR11,"AUD 8,280.00"
pearl-rings-rockpool-ring-yellow-gold,Rockpool Ring - Yellow Gold,"Paspaley ring featuring an 11mm round pearl set in 18kt yellow gold, with 112 white diamonds (0.35ct).","A statement in style featuring a single, luminous Paspaley pearl atop a stunning yellow gold band, set with sparkling pavé set diamonds.

    	
		Paspaley ring featuring an 11mm round pearl set in 18kt yellow gold, with 112 white diamonds (0.35ct).",In stock,SKU    DX17R10YPR11,"AUD 8,280.00"
pearl-rings-rope-ring-yellow-gold,Rope Ring - Yellow Gold,Paspaley Rope Ring in 18kt yellow gold.,"Inspired by the nautical ropes used on our pearling ships, this ring can be worn on its own or paired to create a stacking ring. This piece perfectly compliments your pearl jewellery and other favourites within your collection.

    	
		Paspaley Rope Ring in 18kt yellow gold.",In stock,SKU    DB20R11Y,"AUD 1,180.00"
pearl-rings-rope-tassel-ring-yellow-gold,Rope Tassel Ring - Yellow Gold,Paspaley Rope Tassel Ring in 18kt yellow gold.,"This playful design is fluid in movement, with a tassel feature that moves as you wear it. A versatile piece, the Rope Tassel Ring stacks effortlessly with your other favourites.

    	
		Paspaley Rope Tassel Ring in 18kt yellow gold.",In stock,SKU    DB20R12Y,"AUD 2,480.00"
pearl-rings-touchstone-black-diamond-ring-white-gold,Touchstone Black Diamond Ring - White Gold,"Paspaley ring featuring a 9-10mm oval pearl set in 18kt white gold, with 39 black diamonds (0.48ct).","This sculptural ring captures a stunning contrast between a smooth Paspaley pearl and inverted black diamonds.

    	
		Paspaley ring featuring a 9-10mm oval pearl set in 18kt white gold, with 39 black diamonds (0.48ct).",In stock,SKU    DV16R01WPO09,"AUD 4,980.00"
